code,tradeStatus,code_name
sz.002647,1,仁东控股
sz.002648,1,卫星石化
sz.002649,1,博彦科技
sz.002650,1,ST加加
sz.002651,1,利君股份
sz.002652,1,扬子新材
sz.002653,1,海思科
sz.002654,1,万润科技
sz.002655,1,共达电声
sz.002656,1,ST摩登
sz.002657,1,中科金财
sz.002658,1,雪迪龙
sz.002659,1,凯文教育
sz.002660,1,茂硕电源
sz.002661,1,克明面业
sz.002662,1,京威股份
sz.002663,1,普邦股份
sz.002664,1,长鹰信质
sz.002665,1,首航高科
sz.002666,1,德联集团
sz.002667,1,鞍重股份
sz.002668,1,奥马电器
sz.002669,1,康达新材
sz.002670,1,国盛金控
sz.002671,1,龙泉股份
sz.002672,1,东江环保
sz.002673,1,西部证券
sz.002674,1,兴业科技
sz.002675,1,东诚药业
sz.002676,1,顺威股份
sz.002677,1,浙江美大
sz.002678,1,珠江钢琴
sz.002679,1,福建金森
sz.002681,1,*ST奋达
sz.002682,1,龙洲股份
sz.002683,1,宏大爆破
sz.002684,1,*ST猛狮
sz.002685,1,华东重机
sz.002686,1,亿利达
sz.002687,1,乔治白
sz.002688,1,金河生物
sz.002689,1,远大智能
sz.002690,1,美亚光电
sz.002691,1,冀凯股份
sz.002692,1,ST远程
sz.002693,1,双成药业
sz.002694,1,顾地科技
sz.002695,1,煌上煌
sz.002696,1,百洋股份
sz.002697,1,红旗连锁
sz.002698,1,博实股份
sz.002699,1,美盛文化
sz.002700,1,ST浩源
sz.002701,1,奥瑞金
sz.002702,1,海欣食品
sz.002703,1,浙江世宝
sz.002705,1,新宝股份
sz.002706,1,良信电器
sz.002707,1,众信旅游
sz.002708,1,光洋股份
sz.002709,1,天赐材料
sz.002711,0,*ST欧浦
sz.002712,1,思美传媒
sz.002713,1,东易日盛
sz.002714,1,牧原股份
sz.002715,1,登云股份
sz.002716,1,*ST金贵
sz.002717,1,岭南股份
sz.002718,1,友邦吊顶
sz.002719,1,*ST麦趣
sz.002721,1,金一文化
sz.002722,1,金轮股份
sz.002723,1,金莱特
sz.002724,1,海洋王
sz.002725,1,跃岭股份
sz.002726,1,龙大肉食
sz.002727,1,一心堂
sz.002728,1,特一药业
sz.002729,1,好利来
sz.002730,1,电光科技
sz.002731,1,萃华珠宝
sz.002732,1,燕塘乳业
sz.002733,1,雄韬股份
sz.002734,1,利民股份
sz.002735,1,王子新材
sz.002736,1,国信证券
sz.002737,1,葵花药业
sz.002738,1,中矿资源
sz.002739,1,万达电影
sz.002740,1,爱迪尔
sz.002741,1,光华科技
sz.002742,1,三圣股份
sz.002743,1,富煌钢构
sz.002745,1,木林森
sz.002746,1,仙坛股份
sz.002747,1,埃斯顿
sz.002748,1,世龙实业
sz.002749,1,国光股份
sz.002750,1,龙津药业
sz.002751,1,易尚展示
sz.002752,1,昇兴股份
sz.002753,1,永东股份
sz.002755,1,奥赛康
sz.002756,1,永兴材料
sz.002757,1,南兴股份
sz.002758,1,华通医药
sz.002759,1,天际股份
sz.002760,1,凤形股份
sz.002761,1,多喜爱
sz.002762,1,金发拉比
sz.002763,1,汇洁股份
sz.002765,1,蓝黛传动
sz.002766,1,*ST索菱
sz.002767,1,先锋电子
sz.002768,1,国恩股份
sz.002769,1,普路通
sz.002770,1,ST科迪
sz.002771,1,真视通
sz.002772,1,众兴菌业
sz.002773,1,康弘药业
sz.002774,1,快意电梯
sz.002775,1,文科园林
sz.002776,1,柏堡龙
sz.002777,1,久远银海
sz.002778,1,高科石化
sz.002779,1,中坚科技
sz.002780,1,三夫户外
sz.002781,1,奇信股份
sz.002782,1,可立克
sz.002783,1,凯龙股份
sz.002785,1,万里石
sz.002786,1,银宝山新
sz.002787,1,华源控股
sz.002788,1,鹭燕医药
sz.002789,1,建艺集团
sz.002790,1,瑞尔特
sz.002791,1,坚朗五金
sz.002792,1,通宇通讯
sz.002793,1,罗欣药业
sz.002795,1,永和智控
sz.002796,1,世嘉科技
sz.002797,1,第一创业
sz.002798,1,帝欧家居
sz.002799,1,环球印务
sz.002800,1,天顺股份
sz.002801,1,微光股份
sz.002802,1,洪汇新材
sz.002803,1,吉宏股份
sz.002805,1,丰元股份
sz.002806,1,华锋股份
sz.002807,1,江阴银行
sz.002808,1,恒久科技
sz.002809,1,红墙股份
sz.002810,1,山东赫达
sz.002811,1,郑中设计
sz.002812,1,恩捷股份
sz.002813,1,路畅科技
sz.002815,1,崇达技术
sz.002816,1,和科达
sz.002817,1,黄山胶囊
sz.002818,1,富森美
sz.002819,1,东方中科
sz.002820,1,桂发祥
sz.002821,1,凯莱英
sz.002822,1,中装建设
sz.002823,1,凯中精密
sz.002824,1,和胜股份
sz.002825,1,纳尔股份
sz.002826,1,易明医药
sz.002827,1,高争民爆
sz.002828,1,贝肯能源
sz.002829,1,星网宇达
sz.002830,1,名雕股份
sz.002831,1,裕同科技
sz.002832,1,比音勒芬
sz.002833,1,弘亚数控
sz.002835,1,同为股份
sz.002836,1,新宏泽
sz.002837,1,英维克
sz.002838,1,道恩股份
sz.002839,1,张家港行
sz.002840,1,华统股份
sz.002841,1,视源股份
sz.002842,1,翔鹭钨业
sz.002843,1,泰嘉股份
sz.002845,1,同兴达
sz.002846,1,英联股份
sz.002847,1,盐津铺子
sz.002848,1,高斯贝尔
sz.002849,1,威星智能
sz.002850,1,科达利
sz.002851,1,麦格米特
sz.002852,1,道道全
sz.002853,1,皮阿诺
sz.002855,1,捷荣技术
sz.002856,1,美芝股份
sz.002857,1,三晖电气
sz.002858,1,力盛赛车
sz.002859,1,洁美科技
sz.002860,1,星帅尔
sz.002861,1,瀛通通讯
sz.002862,1,实丰文化
sz.002863,1,今飞凯达
sz.002864,1,盘龙药业
sz.002865,1,钧达股份
sz.002866,1,传艺科技
sz.002867,1,周大生
sz.002868,1,绿康生化
sz.002869,1,金溢科技
sz.002870,1,香山股份
sz.002871,1,伟隆股份
sz.002872,1,ST天圣
sz.002873,1,新天药业
sz.002875,1,安奈儿
sz.002876,1,三利谱
sz.002877,1,智能自控
sz.002878,1,元隆雅图
sz.002879,1,长缆科技
sz.002880,1,卫光生物
sz.002881,1,美格智能
sz.002882,1,金龙羽
sz.002883,1,中设股份
sz.002884,1,凌霄泵业
sz.002885,1,京泉华
sz.002886,1,沃特股份
sz.002887,1,绿茵生态
sz.002888,1,惠威科技
sz.002889,1,东方嘉盛
sz.002890,1,弘宇股份
sz.002891,1,中宠股份
sz.002892,1,科力尔
sz.002893,1,华通热力
sz.002895,1,川恒股份
sz.002896,1,中大力德
sz.002897,1,意华股份
sz.002898,1,赛隆药业
sz.002899,1,英派斯
sz.002900,1,哈三联
sz.002901,1,大博医疗
sz.002902,1,铭普光磁
sz.002903,1,宇环数控
sz.002905,1,金逸影视
sz.002906,1,华阳集团
sz.002907,1,华森制药
sz.002908,1,德生科技
sz.002909,1,集泰股份
sz.002910,1,庄园牧场
sz.002911,1,佛燃能源
sz.002912,1,中新赛克
sz.002913,1,奥士康
sz.002915,1,中欣氟材
sz.002916,1,深南电路
sz.002917,1,金奥博
sz.002918,1,蒙娜丽莎
sz.002919,1,名臣健康
sz.002920,1,德赛西威
sz.002921,1,联诚精密
sz.002922,1,伊戈尔
sz.002923,1,润都股份
sz.002925,1,盈趣科技
sz.002926,1,华西证券
sz.002927,1,泰永长征
sz.002928,1,华夏航空
sz.002929,1,润建股份
sz.002930,1,宏川智慧
sz.002931,1,锋龙股份
sz.002932,1,明德生物
sz.002933,1,新兴装备
sz.002935,1,天奥电子
sz.002936,1,郑州银行
sz.002937,1,兴瑞科技
sz.002938,1,鹏鼎控股
sz.002939,1,长城证券
sz.002940,1,昂利康
sz.002941,1,新疆交建
sz.002942,1,新农股份
sz.002943,1,宇晶股份
sz.002945,1,华林证券
sz.002946,1,新乳业
sz.002947,1,恒铭达
sz.002948,1,青岛银行
sz.002949,1,华阳国际
sz.002950,1,奥美医疗
sz.002951,1,金时科技
sz.002952,1,亚世光电
sz.002953,1,日丰股份
sz.002955,1,鸿合科技
sz.002956,1,西麦食品
sz.002957,1,科瑞技术
sz.002958,1,青农商行
sz.002959,1,小熊电器
sz.002960,1,青鸟消防
sz.002961,1,瑞达期货
sz.002962,1,五方光电
sz.002963,1,豪尔赛
sz.002965,1,祥鑫科技
sz.002966,1,苏州银行
sz.002967,1,广电计量
sz.002968,1,新大正
sz.002969,1,嘉美包装
sz.002970,1,锐明技术
sz.002971,1,和远气体
sz.002972,1,科安达
sz.002973,1,侨银环保
sz.002975,1,博杰股份
sz.002976,1,瑞玛工业
sz.002977,1,天箭科技
sz.002978,1,安宁股份
sz.002979,1,雷赛智能
sz.002980,1,华盛昌
sz.002981,1,朝阳科技
sz.002982,1,湘佳股份
sz.002983,1,芯瑞达
sz.002985,1,北摩高科
sz.002986,1,宇新股份
sz.002987,1,京北方
sz.002988,1,豪美新材
sz.002989,1,中天精装
sz.002990,1,盛视科技
sz.003816,1,中国广核
sz.300001,1,特锐德
sz.300002,1,神州泰岳
sz.300003,1,乐普医疗
sz.300004,1,南风股份
sz.300005,1,探路者
sz.300006,1,莱美药业
sz.300007,1,汉威科技
sz.300008,1,天海防务
sz.300009,1,安科生物
sz.300010,1,豆神教育
sz.300011,1,鼎汉技术
sz.300012,1,华测检测
sz.300013,1,新宁物流
sz.300014,1,亿纬锂能
sz.300015,1,爱尔眼科
sz.300016,1,北陆药业
sz.300017,1,网宿科技
sz.300018,1,中元股份
sz.300019,1,硅宝科技
sz.300020,1,银江股份
sz.300021,1,大禹节水
sz.300022,1,吉峰科技
sz.300023,1,宝德股份
sz.300024,1,机器人
sz.300025,1,华星创业
sz.300026,1,红日药业
sz.300027,1,华谊兄弟
sz.300028,1,金亚退
sz.300029,1,ST天龙
sz.300030,1,阳普医疗
sz.300031,1,宝通科技
sz.300032,1,金龙机电
sz.300033,1,同花顺
sz.300034,1,钢研高纳
sz.300035,1,中科电气
sz.300036,1,超图软件
sz.300037,1,新宙邦
sz.300038,1,数知科技
sz.300039,1,上海凯宝
sz.300040,1,九洲集团
sz.300041,1,回天新材
sz.300042,1,朗科科技
sz.300043,1,星辉娱乐
sz.300044,1,赛为智能
sz.300045,1,华力创通
sz.300046,1,台基股份
sz.300047,1,天源迪科
sz.300048,1,合康新能
sz.300049,1,福瑞股份
sz.300050,1,世纪鼎利
sz.300051,1,三五互联
sz.300052,1,中青宝
sz.300053,1,欧比特
sz.300054,1,鼎龙股份
sz.300055,1,万邦达
sz.300056,1,中创环保
sz.300057,1,万顺新材
sz.300058,1,蓝色光标
sz.300059,1,东方财富
sz.300061,1,旗天科技
sz.300062,1,中能电气
sz.300063,1,天龙集团
sz.300064,1,豫金刚石
sz.300065,1,海兰信
sz.300066,1,三川智慧
sz.300067,1,安诺其
sz.300068,1,南都电源
sz.300069,1,金利华电
sz.300070,1,碧水源
sz.300071,1,华谊嘉信
sz.300072,1,三聚环保
sz.300073,1,当升科技
sz.300074,1,华平股份
sz.300075,1,数字政通
sz.300076,1,GQY视讯
sz.300077,1,国民技术
sz.300078,1,思创医惠
sz.300079,1,数码科技
sz.300080,1,易成新能
sz.300081,1,恒信东方
sz.300082,1,奥克股份
sz.300083,1,创世纪
sz.300084,1,海默科技
sz.300085,1,银之杰
sz.300086,1,康芝药业
sz.300087,1,荃银高科
sz.300088,1,长信科技
sz.300089,1,文化长城
sz.300090,1,盛运退
sz.300091,1,金通灵
sz.300092,1,科新机电
sz.300093,1,金刚玻璃
sz.300094,1,国联水产
sz.300095,1,华伍股份
sz.300096,1,易联众
sz.300097,1,智云股份
sz.300098,1,高新兴
sz.300099,1,精准信息
sz.300100,1,双林股份
sz.300101,1,振芯科技
sz.300102,1,乾照光电
sz.300103,1,达刚控股
sz.300105,1,龙源技术
sz.300106,1,西部牧业
sz.300107,1,建新股份
sz.300108,1,吉药控股
sz.300109,1,新开源
sz.300110,1,华仁药业
sz.300111,1,向日葵
sz.300112,1,万讯自控
sz.300113,1,顺网科技
sz.300114,1,中航电测
sz.300115,1,长盈精密
sz.300116,1,保力新
sz.300117,1,嘉寓股份
sz.300118,1,东方日升
sz.300119,1,瑞普生物
sz.300120,1,经纬辉开
sz.300121,1,阳谷华泰
sz.300122,1,智飞生物
sz.300123,1,亚光科技
sz.300124,1,汇川技术
sz.300125,1,聆达股份
sz.300126,1,锐奇股份
sz.300127,1,银河磁体
sz.300128,1,锦富技术
sz.300129,1,泰胜风能
sz.300130,1,新国都
sz.300131,1,英唐智控
sz.300132,1,青松股份
sz.300133,1,华策影视
sz.300134,1,大富科技
sz.300135,1,宝利国际
sz.300136,1,信维通信
sz.300137,1,先河环保
sz.300138,1,晨光生物
sz.300139,1,晓程科技
sz.300140,1,中环装备
sz.300141,1,和顺电气
sz.300142,1,沃森生物
sz.300143,1,盈康生命
sz.300144,1,宋城演艺
sz.300145,1,中金环境
sz.300146,1,汤臣倍健
sz.300147,1,香雪制药
sz.300148,1,天舟文化
sz.300149,1,睿智医药
sz.300150,1,世纪瑞尔
sz.300151,1,昌红科技
sz.300152,1,科融环境
sz.300153,1,科泰电源
sz.300154,1,瑞凌股份
sz.300155,1,安居宝
sz.300156,1,神雾退
sz.300157,1,恒泰艾普
sz.300158,1,振东制药
sz.300159,1,新研股份
sz.300160,1,秀强股份
sz.300161,1,华中数控
sz.300162,1,雷曼光电
sz.300163,1,先锋新材
sz.300164,1,通源石油
sz.300165,1,天瑞仪器
sz.300166,1,东方国信
sz.300167,1,迪威迅
sz.300168,1,万达信息
sz.300169,1,天晟新材
sz.300170,1,汉得信息
sz.300171,1,东富龙
sz.300172,1,中电环保
sz.300173,1,福能东方
sz.300174,1,元力股份
sz.300175,1,朗源股份
sz.300176,1,派生科技
sz.300177,1,中海达
sz.300178,1,腾邦国际
sz.300179,1,四方达
sz.300180,1,华峰超纤
sz.300181,1,佐力药业
sz.300182,1,捷成股份
sz.300183,1,东软载波
sz.300184,1,力源信息
sz.300185,1,通裕重工
sz.300187,1,永清环保
sz.300188,1,美亚柏科
sz.300189,1,神农科技
sz.300190,1,维尔利
sz.300191,1,潜能恒信
sz.300192,1,科斯伍德
sz.300193,1,佳士科技
sz.300194,1,福安药业
sz.300195,1,长荣股份
sz.300196,1,长海股份
sz.300197,1,铁汉生态
sz.300198,1,纳川股份
sz.300199,1,翰宇药业
sz.300200,1,高盟新材
sz.300201,1,海伦哲
sz.300202,1,聚龙股份
sz.300203,1,聚光科技
sz.300204,1,舒泰神
sz.300205,1,天喻信息
sz.300206,1,理邦仪器
sz.300207,1,欣旺达
sz.300208,1,青岛中程
sz.300209,1,天泽信息
sz.300210,1,森远股份
sz.300211,1,亿通科技
sz.300212,1,易华录
sz.300213,1,佳讯飞鸿
sz.300214,1,日科化学
sz.300215,1,电科院
sz.300216,0,千山退
sz.300217,1,东方电热
sz.300218,1,安利股份
sz.300219,1,鸿利智汇
sz.300220,1,金运激光
sz.300221,1,银禧科技
sz.300222,1,科大智能
sz.300223,1,北京君正
sz.300224,1,正海磁材
sz.300225,1,金力泰
sz.300226,1,上海钢联
sz.300227,1,光韵达
sz.300228,1,富瑞特装
sz.300229,1,拓尔思
sz.300230,1,永利股份
sz.300231,1,银信科技
sz.300232,1,洲明科技
sz.300233,1,金城医药
sz.300234,1,开尔新材
sz.300235,1,方直科技
sz.300236,1,上海新阳
sz.300237,1,美晨生态
sz.300238,1,冠昊生物
sz.300239,1,东宝生物
sz.300240,1,飞力达
sz.300241,1,瑞丰光电
sz.300242,1,佳云科技
sz.300243,1,瑞丰高材
sz.300244,1,迪安诊断
sz.300245,1,天玑科技
sz.300246,1,宝莱特
sz.300247,1,融捷健康
sz.300248,1,新开普
sz.300249,1,依米康
sz.300250,1,初灵信息
sz.300251,1,光线传媒
sz.300252,1,金信诺
sz.300253,1,卫宁健康
sz.300254,1,仟源医药
sz.300255,1,常山药业
sz.300256,1,星星科技
sz.300257,1,开山股份
sz.300258,1,精锻科技
sz.300259,1,新天科技
sz.300260,1,新莱应材
sz.300261,1,雅本化学
sz.300262,1,巴安水务
sz.300263,1,隆华科技
sz.300264,1,佳创视讯
sz.300265,1,通光线缆
sz.300266,1,兴源环境
sz.300267,1,尔康制药
sz.300268,1,佳沃股份
sz.300269,1,联建光电
sz.300270,1,中威电子
sz.300271,1,华宇软件
sz.300272,1,开能健康
sz.300273,1,和佳医疗
sz.300274,1,阳光电源
sz.300275,1,梅安森
sz.300276,1,三丰智能
sz.300277,1,海联讯
sz.300278,1,华昌达
sz.300279,1,和晶科技
sz.300280,1,紫天科技
sz.300281,1,金明精机
sz.300282,1,三盛教育
sz.300283,1,温州宏丰
sz.300284,1,苏交科
sz.300285,1,国瓷材料
sz.300286,1,安科瑞
sz.300287,1,飞利信
sz.300288,1,朗玛信息
sz.300289,1,利德曼
sz.300290,1,荣科科技
sz.300291,1,华录百纳
sz.300292,1,吴通控股
sz.300293,1,蓝英装备
sz.300294,1,博雅生物
sz.300295,1,三六五网
sz.300296,1,利亚德
sz.300297,1,蓝盾股份
sz.300298,1,三诺生物
sz.300299,1,富春股份
sz.300300,1,海峡创新
sz.300301,1,长方集团
sz.300302,1,同有科技
sz.300303,1,聚飞光电
sz.300304,1,云意电气
sz.300305,1,裕兴股份
sz.300306,1,远方信息
sz.300307,1,慈星股份
sz.300308,1,中际旭创
sz.300309,1,吉艾科技
sz.300310,1,宜通世纪
sz.300311,1,任子行
sz.300312,1,邦讯技术
sz.300313,1,天山生物
sz.300314,1,戴维医疗
sz.300315,1,掌趣科技
sz.300316,1,晶盛机电
sz.300317,1,珈伟新能
sz.300318,1,博晖创新
sz.300319,1,麦捷科技
sz.300320,1,海达股份
sz.300321,1,同大股份
sz.300322,1,硕贝德
sz.300323,1,华灿光电
sz.300324,1,旋极信息
sz.300325,1,德威新材
sz.300326,1,凯利泰
sz.300327,1,中颖电子
sz.300328,1,宜安科技
sz.300329,1,海伦钢琴
sz.300330,1,华虹计通
sz.300331,1,苏大维格
sz.300332,1,天壕环境
sz.300333,1,兆日科技
sz.300334,1,津膜科技
sz.300335,1,迪森股份
sz.300336,1,新文化
sz.300337,1,银邦股份
sz.300338,1,开元股份
sz.300339,1,润和软件
sz.300340,1,科恒股份
sz.300341,1,麦克奥迪
sz.300342,1,天银机电
sz.300343,1,联创股份
sz.300344,1,太空智造
sz.300345,1,华民股份
sz.300346,1,南大光电
sz.300347,1,泰格医药
sz.300348,1,长亮科技
sz.300349,1,金卡智能
sz.300350,1,华鹏飞
sz.300351,1,永贵电器
sz.300352,1,北信源
sz.300353,1,东土科技
sz.300354,1,东华测试
sz.300355,1,蒙草生态
sz.300356,1,光一科技
sz.300357,1,我武生物
sz.300358,1,楚天科技
sz.300359,1,全通教育
sz.300360,1,炬华科技
sz.300362,0,天翔环境
sz.300363,1,博腾股份
sz.300364,1,中文在线
sz.300365,1,恒华科技
sz.300366,1,创意信息
sz.300367,1,ST网力
sz.300368,1,汇金股份
sz.300369,1,绿盟科技
sz.300370,1,安控科技
sz.300371,1,汇中股份
sz.300373,1,扬杰科技
sz.300374,1,中铁装配
sz.300375,1,鹏翎股份
sz.300376,1,易事特
sz.300377,1,赢时胜
sz.300378,1,鼎捷软件
sz.300379,1,东方通
sz.300380,1,安硕信息
sz.300381,1,溢多利
sz.300382,1,斯莱克
sz.300383,1,光环新网
sz.300384,1,三联虹普
sz.300385,1,雪浪环境
sz.300386,1,飞天诚信
sz.300387,1,富邦股份
sz.300388,1,国祯环保
sz.300389,1,艾比森
sz.300390,1,天华超净
sz.300391,1,康跃科技
sz.300392,1,腾信股份
sz.300393,1,中来股份
sz.300394,1,天孚通信
sz.300395,1,菲利华
sz.300396,1,迪瑞医疗
sz.300397,1,天和防务
sz.300398,1,飞凯材料
sz.300399,1,京天利
sz.300400,1,劲拓股份
sz.300401,1,花园生物
sz.300402,1,宝色股份
sz.300403,1,汉宇集团
sz.300404,1,博济医药
sz.300405,1,科隆股份
sz.300406,1,九强生物
sz.300407,1,凯发电气
sz.300408,1,三环集团
sz.300409,1,道氏技术
sz.300410,1,正业科技
sz.300411,1,金盾股份
sz.300412,1,迦南科技
sz.300413,1,芒果超媒
sz.300414,1,中光防雷
sz.300415,1,伊之密
sz.300416,1,苏试试验
sz.300417,1,南华仪器
sz.300418,1,昆仑万维
sz.300419,1,浩丰科技
sz.300420,1,五洋停车
sz.300421,1,力星股份
sz.300422,1,博世科
sz.300423,1,昇辉科技
sz.300424,1,航新科技
sz.300425,1,中建环能
sz.300426,1,唐德影视
sz.300427,1,红相股份
sz.300428,1,四通新材
sz.300429,1,强力新材
sz.300430,1,诚益通
sz.300431,0,暴风退
sz.300432,1,富临精工
sz.300433,1,蓝思科技
sz.300434,1,金石亚药
sz.300435,1,中泰股份
sz.300436,1,广生堂
sz.300437,1,清水源
sz.300438,1,鹏辉能源
sz.300439,1,美康生物
sz.300440,1,运达科技
sz.300441,1,鲍斯股份
sz.300442,1,普丽盛
sz.300443,1,金雷股份
sz.300444,1,双杰电气
sz.300445,1,康斯特
sz.300446,1,ST乐凯
sz.300447,1,全信股份
sz.300448,1,浩云科技
sz.300449,1,汉邦高科
sz.300450,1,先导智能
sz.300451,1,创业慧康
sz.300452,1,山河药辅
sz.300453,1,三鑫医疗
sz.300454,1,深信服
sz.300455,1,康拓红外
sz.300456,1,赛微电子
sz.300457,1,赢合科技
sz.300458,1,全志科技
sz.300459,1,金科文化
sz.300460,1,惠伦晶体
sz.300461,1,田中精机
sz.300462,1,华铭智能
sz.300463,1,迈克生物
sz.300464,1,星徽精密
sz.300465,1,高伟达
sz.300466,1,赛摩智能
sz.300467,1,迅游科技
sz.300468,1,四方精创
sz.300469,1,信息发展
sz.300470,1,中密控股
sz.300471,1,厚普股份
sz.300472,1,新元科技
sz.300473,1,德尔股份
sz.300474,1,景嘉微
sz.300475,1,聚隆科技
sz.300476,1,胜宏科技
sz.300477,1,合纵科技
sz.300478,1,杭州高新
sz.300479,1,神思电子
sz.300480,1,光力科技
sz.300481,1,濮阳惠成
sz.300482,1,万孚生物
sz.300483,1,沃施股份
sz.300484,1,蓝海华腾
sz.300485,1,赛升药业
sz.300486,1,东杰智能
sz.300487,1,蓝晓科技
sz.300488,1,恒锋工具
sz.300489,1,中飞股份
sz.300490,1,华自科技
sz.300491,1,通合科技
sz.300492,1,华图山鼎
sz.300493,1,润欣科技
sz.300494,1,盛天网络
sz.300495,1,美尚生态
sz.300496,1,中科创达
sz.300497,1,富祥药业
sz.300498,1,温氏股份
sz.300499,1,高澜股份
sz.300500,1,启迪设计
sz.300501,1,海顺新材
sz.300502,1,新易盛
sz.300503,1,昊志机电
sz.300504,1,天邑股份
sz.300505,1,川金诺
sz.300506,1,名家汇
sz.300507,1,苏奥传感
sz.300508,1,维宏股份
sz.300509,1,新美星
sz.300510,1,金冠股份
sz.300511,1,雪榕生物
sz.300512,1,中亚股份
sz.300513,1,恒实科技
sz.300514,1,友讯达
sz.300515,1,三德科技
sz.300516,1,久之洋
sz.300517,1,海波重科
sz.300518,1,盛讯达
sz.300519,1,新光药业
sz.300520,1,科大国创
sz.300521,1,爱司凯
sz.300522,1,世名科技
sz.300523,1,辰安科技
sz.300525,1,博思软件
sz.300526,1,中潜股份
sz.300527,1,中船应急
sz.300528,1,幸福蓝海
sz.300529,1,健帆生物
sz.300530,1,达志科技
sz.300531,1,优博讯
sz.300532,1,今天国际
sz.300533,1,冰川网络
sz.300534,1,陇神戎发
sz.300535,1,达威股份
sz.300536,1,农尚环境
sz.300537,1,广信材料
sz.300538,1,同益股份
sz.300539,1,横河模具
sz.300540,0,深冷股份
sz.300541,1,先进数通
sz.300542,1,新晨科技
sz.300543,1,朗科智能
sz.300545,1,联得装备
sz.300546,1,雄帝科技
sz.300547,1,川环科技
sz.300548,1,博创科技
sz.300549,1,优德精密
sz.300550,1,和仁科技
sz.300551,1,古鳌科技
sz.300552,1,万集科技
sz.300553,1,集智股份
sz.300554,1,三超新材
sz.300555,1,路通视信
sz.300556,1,丝路视觉
sz.300557,1,理工光科
sz.300558,1,贝达药业
sz.300559,1,佳发教育
sz.300560,1,中富通
sz.300561,1,汇金科技
sz.300562,1,乐心医疗
sz.300563,1,神宇股份
sz.300564,1,筑博设计
sz.300565,1,科信技术
sz.300566,1,激智科技
sz.300567,1,精测电子
sz.300568,1,星源材质
sz.300569,1,天能重工
sz.300570,1,太辰光
sz.300571,1,平治信息
sz.300572,1,安车检测
sz.300573,1,兴齐眼药
sz.300575,1,中旗股份
sz.300576,1,容大感光
sz.300577,1,开润股份
sz.300578,1,会畅通讯
sz.300579,1,数字认证
sz.300580,1,贝斯特
sz.300581,1,晨曦航空
sz.300582,1,英飞特
sz.300583,1,赛托生物
sz.300584,1,海辰药业
sz.300585,1,奥联电子
sz.300586,1,美联新材
sz.300587,1,天铁股份
sz.300588,1,熙菱信息
sz.300589,1,江龙船艇
sz.300590,1,移为通信
sz.300591,1,万里马
sz.300592,1,华凯创意
sz.300593,1,新雷能
sz.300594,1,朗进科技
sz.300595,1,欧普康视
sz.300596,1,利安隆
sz.300597,1,吉大通信
sz.300598,1,诚迈科技
sz.300599,1,雄塑科技
sz.300600,1,瑞特股份
sz.300601,1,康泰生物
sz.300602,1,飞荣达
sz.300603,1,立昂技术
sz.300604,1,长川科技
sz.300605,1,恒锋信息
sz.300606,1,金太阳
sz.300607,1,拓斯达
sz.300608,1,思特奇
sz.300609,1,汇纳科技
sz.300610,1,晨化股份
sz.300611,1,美力科技
sz.300612,1,宣亚国际
sz.300613,1,富瀚微
sz.300615,1,欣天科技
sz.300616,1,尚品宅配
sz.300617,1,安靠智电
sz.300618,1,寒锐钴业
sz.300619,1,金银河
sz.300620,1,光库科技
sz.300621,1,维业股份
sz.300622,1,博士眼镜
sz.300623,1,捷捷微电
sz.300624,1,万兴科技
sz.300625,1,三雄极光
sz.300626,1,华瑞股份
sz.300627,1,华测导航
sz.300628,1,亿联网络
sz.300629,1,新劲刚
sz.300630,1,普利制药
sz.300631,1,久吾高科
sz.300632,1,光莆股份
sz.300633,1,开立医疗
sz.300634,1,彩讯股份
sz.300635,1,中达安
sz.300636,1,同和药业
sz.300637,1,扬帆新材
sz.300638,1,广和通
sz.300639,1,凯普生物
sz.300640,1,德艺文创
sz.300641,1,正丹股份
sz.300642,1,透景生命
sz.300643,1,万通智控
sz.300644,1,南京聚隆
sz.300645,1,正元智慧
sz.300647,1,超频三
sz.300648,1,星云股份
sz.300649,1,杭州园林
sz.300650,1,太龙照明
sz.300651,1,金陵体育
sz.300652,1,雷迪克
sz.300653,1,正海生物
sz.300654,1,世纪天鸿
sz.300655,1,晶瑞股份
sz.300656,1,民德电子
sz.300657,1,弘信电子
sz.300658,1,延江股份
sz.300659,1,中孚信息
sz.300660,1,江苏雷利
sz.300661,1,圣邦股份
sz.300662,1,科锐国际
sz.300663,1,科蓝软件
sz.300664,1,鹏鹞环保
sz.300665,1,飞鹿股份
sz.300666,1,江丰电子
sz.300667,1,必创科技
sz.300668,1,杰恩设计
sz.300669,1,沪宁股份
sz.300670,1,大烨智能
sz.300671,1,富满电子
sz.300672,1,国科微
sz.300673,1,佩蒂股份
sz.300674,1,宇信科技
sz.300675,1,建科院
sz.300676,1,华大基因
sz.300677,1,英科医疗
sz.300678,1,中科信息
sz.300679,1,电连技术
sz.300680,1,隆盛科技
sz.300681,1,英搏尔
sz.300682,1,朗新科技
sz.300683,1,海特生物
sz.300684,1,中石科技
sz.300685,1,艾德生物
sz.300686,1,智动力
sz.300687,1,赛意信息
sz.300688,1,创业黑马
sz.300689,1,澄天伟业
sz.300690,1,双一科技
sz.300691,1,联合光电
sz.300692,1,中环环保
sz.300693,1,盛弘股份
sz.300694,1,蠡湖股份
sz.300695,1,兆丰股份
sz.300696,1,爱乐达
sz.300697,1,电工合金
sz.300698,1,万马科技
